id,source,title,authors,year,venue,stage_reached,decision,exclusion_reason,category,notes,subcategory,screener,screener_original,confidence,doi,arxiv_id,citations,citations_source,is_published,n_sources,all_sources,priority_band,has_abstract
C10133,arxiv,Temperature-Dependent Performance of Prompting Strategies in Extended Reasoning Large Language Models,Mousa Salah; Amgad Muneer,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2604.08563,0,,no,1,arxiv,new_work,yes
C10134,arxiv,Temporal Text Classification with Large Language Models,Nishat Raihan; Marcos Zampieri,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2603.11295,0,,no,1,arxiv,new_work,yes
C10135,semanticscholar,Ternary Mamba: Grouped Quantization-Aware Training of W1.58A16 State Space Models,Ramprasath Ganesaraja; S. Panse; N. Swathika,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2606.18114,0,,no,2,arxiv|semanticscholar,new_work,yes
C10136,semanticscholar,TernaryLM: Memory-Efficient Language Modeling via Native 1-Bit Quantization with Adaptive Layer-wise Scaling,Nisharg Nargund; P. Shukla,2026,arXiv.org,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,10.48550/arxiv.2602.07374,2602.07374,0,,yes,2,arxiv|semanticscholar,new_work,yes
C10137,semanticscholar,TerraMARS: A Domain-Adapted Small-Language-Model Pipeline for Mars Terraforming Literature,Jyotsna Singh; Ashlie B Black; Jeff Larsen; S. Saleska,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2606.19700,0,,no,2,arxiv|semanticscholar,new_work,yes
C10138,arxiv,Text Style Transfer with Parameter-efficient LLM Finetuning and Round-trip Translation,Ruoxi Liu; Philipp Koehn,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2602.15013,0,,no,1,arxiv,new_work,yes
C10139,arxiv,The AetherFloat Family: Block-Scale-Free Quad-Radix Floating-Point Architectures for AI Accelerators,Keita Morisaki,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2603.08741,0,,no,1,arxiv,new_work,yes
C10140,arxiv,The Art of Mixology: Mixup-based Obfuscation for Privacy-Preserving Split Learning in Large Language Models,Chen Chen; Xiang Gao; Xianshun Wang; Chengran Li; Shengyu Xia; Xueluan Gong; Linru Zhang; Qian Wang; Kwok-Yan Lam,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2606.16801,0,,no,1,arxiv,new_work,yes
C10141,arxiv,The Biomimetic Architecture of Software 4.0,Philip Sheldrake; Dirk Scheffler,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2606.04025,0,,no,1,arxiv,new_work,yes
C10142,arxiv,The Contagion Tensor: A Framework for Measuring Output-Distribution Coupling in Multi-Agent LLM Systems -- and Auditing the Claims It Enables,Zewen Liu,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2606.28839,0,,no,1,arxiv,new_work,yes
C10143,semanticscholar,"The Convergence of Federated Learning, Knowledge Graphs, and Large Language Models for Language Learning: A Scoping Review",M. Kenteris; Konstantinos Kotis,2026,Applied Sciences,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,10.3390/app16052611,,1,semanticscholar,yes,1,semanticscholar,new_work,yes
C10144,arxiv,"The End of the Foundation Model Era: Open-Weight Models, Sovereign AI, and Inference as Infrastructure",Jared James Grogan,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2604.06217,0,,no,1,arxiv,new_work,yes
C10145,arxiv,The Fine-Tuning Trap: Evaluating Negative Transfer and the Role of PEFT in Sub-1B Mathematical Reasoning,Rahul Nair; Chun Tao,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2606.06920,0,,no,1,arxiv,new_work,yes
C10146,arxiv,The Geometry of Refusal: Linear Instability in Safety-Aligned LLMs,Shivam Ratnakar; Kartikeya Vats,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2606.22686,0,,no,1,arxiv,new_work,yes
C10147,arxiv,The Hidden Power of Scaling Factor in LoRA Optimization,Zicheng Zhang; Haoran Li; Jiaxing Wang; Guoqiang Gong; Anqi Li; Yudong Hu; Ting Xiong; Yurong Gao; Junxing Hu; Zhida Jiang; Yifeng Zhang; Pengzhang Liu; Qixia Jiang,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2606.12883,0,,no,1,arxiv,new_work,yes
C10148,arxiv,The Illusion of Improvement: Reject Inference Strategies in Credit Scoring,Bruno Scarone; Ricardo Baeza-Yates,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2606.18479,0,,no,1,arxiv,new_work,yes
C10149,arxiv,The Joint Effect of Quantization and Sampling Temperature on LLM Safety Alignment: A Factorial Analysis,Hari Prasad; Ritam Pal,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2606.29581,0,,no,1,arxiv,new_work,yes
C10150,arxiv,"The Long Tail, Not the Front Page: Cold-Start Prediction of Crowd Highlight Salience",Kazuki Nakayashiki; Keisuke Watanabe,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2606.11654,0,,no,1,arxiv,new_work,yes
C10151,arxiv,The Model as One Rater Among Several: Measuring Political Positions in Data-Sparse Regions with a Language-Model Panel,Tarek Gara,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2606.23042,0,,no,1,arxiv,new_work,yes
C10152,arxiv,The Order Matters: Sequential Fine-Tuning of LLaMA for Coherent Automated Essay Scoring,Ali Keramati; Mark Warschauer,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2606.10327,0,,no,1,arxiv,new_work,yes
C10153,arxiv,The Shibboleth Effect: Auditing the Cross-Lingual Distributional Skew of Large Language Models,Hakan Mehmetcik,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2606.11082,0,,no,1,arxiv,new_work,yes
C10154,arxiv,The Topology of Ill-Posed Questions: Persistent Homology for Detection and Steering in LLMs,Guangyu Jiang; Sizhe Tang; Mahdi Imani; Tian Lan,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2606.23590,0,,no,1,arxiv,new_work,yes
C10155,semanticscholar,The nextAI Solution to the NeurIPS 2023 LLM Efficiency Challenge,Gyu-won Park; Dongil Shin; Solgil Oh; SangGi Ryu; Byungmin Kim,2026,arXiv.org,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,10.48550/arxiv.2604.09034,2604.09034,0,,yes,2,arxiv|semanticscholar,new_work,yes
C10156,arxiv,Theory of Continual Learning Against Data Poisoning Attacks,Yiting Hu; Lingjie Duan,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2606.29841,0,,no,1,arxiv,new_work,yes
C10157,arxiv,Theory-optimal Quantization Based on Flatness,Xiusheng Huang; Zhe Li; Xuanwu Yin; Lu Wang; Yequan Wang; Dong Li; Emad Barsoum; Kang Liu,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2605.18800,0,,no,1,arxiv,new_work,yes
C10158,arxiv,"Think, But Don't Overthink: Reproducing Recursive Language Models",Daren Wang,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2603.02615,0,,no,1,arxiv,new_work,yes
C10159,arxiv,Thousand-GPU Large-Scale Training and Optimization Recipe for AI-Native Cloud Embodied Intelligence Infrastructure,Yongjian Guo; Yunxuan Ma; Haoran Sun; Zhong Guan; Shuai Di; Jing Long; Wanting Xu; Xiaodong Bai; Wen Huang; Yucheng Guo; Chen Zhou; Qiming Yang; Mingxi Luo; Tianyun Zhao; Hedan Yang; Song Wang; Xiaomeng Tian; Xiaolong Xiang; Zhen Sun; Yu Wei; Luqiao Wang; Yuzhen Li; Chenfeng Gu; Junwu Xiong; Yicheng Gong,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2603.11101,0,,no,1,arxiv,new_work,yes
C10160,arxiv,"Three Birds, One Stone: Solving the Communication-Memory-Privacy Trilemma in LLM Fine-tuning Over Wireless Networks with Zeroth-Order Optimization",Zhijie Cai; Yuhao Zheng; Haolong Chen; Dongzhu Liu; Bin Wang; Guangxu Zhu,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2604.12401,0,,no,1,arxiv,new_work,yes
C10161,arxiv,"Three Roles, One Model: Role Orchestration at Inference Time to Close the Performance Gap Between Small and Large Agents",S. Aaron McClendon; Jorge Gallego-Feliciano; Stavros Zervoudakis; Antonios Saravanos,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2604.11465,0,,no,1,arxiv,new_work,yes
C10162,arxiv,TianJi:An autonomous AI meteorologist for discovering physical mechanisms in atmospheric science,Kaikai Zhang; Xiang Wang; Haoluo Zhao; Nan Chen; Mengyang Yu Jing-Jia Luo; Tao Song; Fan Meng,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2603.27738,0,,no,1,arxiv,new_work,yes
C10163,arxiv,TileFuse: A Fused Mixed-Precision Kernel Library for Efficient Quantized LLM Inference on AMD NPUs,Wesley Pang; Gregory Hyegang Jun; Feiyang Liu; Deming Chen,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2606.11357,0,,no,1,arxiv,new_work,yes
C10164,arxiv,TiledAttention: a CUDA Tile SDPA Kernel for PyTorch,Taimur Khan,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2603.01960,0,,no,1,arxiv,new_work,yes
C10165,semanticscholar,Timestep-Aware SVDQuant-GPTQ for W4A4 Quantization of Wan2.2-I2V,Junhao Wu; Dezhong Yao; Hai Jin,2026,arXiv.org,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,10.48550/arxiv.2605.27003,2605.27003,1,semanticscholar,yes,2,arxiv|semanticscholar,new_work,yes
C10166,arxiv,Tiny-Critic RAG: Empowering Agentic Fallback with Parameter-Efficient Small Language Models,Yichao Wu; Penghao Liang; Yafei Xiang; Mengwei Yuan; Jianan Liu; Jing Yang; Xianyou Li; Weiran Yan,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2603.00846,0,,no,1,arxiv,new_work,yes
C10167,arxiv,TinyGuard:A lightweight Byzantine Defense for Resource-Constrained Federated Learning via Statistical Update Fingerprints,Ali Mahdavi; Santa Aghapour; Azadeh Zamanifar; Amirfarhad Farhadi,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2602.02615,0,,no,1,arxiv,new_work,yes
C10168,arxiv,To Words and Beyond: Probing Large Language Models for Sentence-Level Psycholinguistic Norms of Memorability and Reading Times,Thomas Hikaru Clark; Carlos Arriaga; Javier Conde; Gonzalo Martínez; Pedro Reviriego,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2603.12105,0,,no,1,arxiv,new_work,yes
C10169,arxiv,ToPT: Task-Oriented Prompt Tuning for Urban Region Representation Learning,Zitao Guo; Changyang Jiang; Tianhong Zhao; Jinzhou Cao; Genan Dai; Bowen Zhang,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2602.01610,0,,no,1,arxiv,new_work,yes
C10170,arxiv,TokaMind: A Multi-Modal Transformer Foundation Model for Tokamak Plasma Dynamics,Tobia Boschi; Andrea Loreti; Nicola C. Amorisco; Rodrigo H. Ordonez-Hurtado; Cécile Rousseau; George K. Holt; Eszter Székely; Alexander Whittle; Samuel Jackson; Adriano Agnello; Stanislas Pamela; Alessandra Pascale; Robert Akers; Juan Bernabe Moreno; Vassil Alexandrov; Mykhaylo Zayats,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2602.15084,0,,no,1,arxiv,new_work,yes
C10171,arxiv,TokenSeek: Memory Efficient Fine Tuning via Instance-Aware Token Ditching,Runjia Zeng; Qifan Wang; Qiang Guan; Ruixiang Tang; Lifu Huang; Zhenting Wang; Xueling Zhang; Cheng Han; Dongfang Liu,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2601.19739,0,,no,1,arxiv,new_work,yes
C10172,arxiv,TopoLoRA-SAM: Topology-Aware Parameter-Efficient Adaptation of Foundation Segmenters for Thin-Structure and Cross-Domain Binary Semantic Segmentation,Salim Khazem,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2601.02273,0,,no,1,arxiv,new_work,yes
C10173,ieee,TorBinPack: Topology-Aware Online Scheduler for Minimizing Congestion in AI Superclusters,Rémi Lei Chen; Yuang Zhao; Tin Ping Chan; Yinuo Li; Wen Peng; Xiaofeng Gao; Guihai Chen,2026,"2026 22nd Annual IEEE International Conference on Sensing, Communication, and Networking (SECON)",stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,10.1109/secon68281.2026.11579096,,0,,yes,1,ieee,new_work,yes
C10174,arxiv,TorchLean: Formalizing Neural Networks in Lean,Robert Joseph George; Jennifer Cruden; Will Adkisson; Xiangru Zhong; Huan Zhang; Anima Anandkumar,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2602.22631,0,,no,1,arxiv,new_work,yes
C10175,arxiv,Toward Automatic Filling of Case Report Forms: A Case Study on Data from an Italian Emergency Department,Gabriela Anna Kaczmarek; Pietro Ferrazzi; Lorenzo Porta; Vicky Rubini; Bernardo Magnini,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2602.23062,0,,no,1,arxiv,new_work,yes
C10176,google_scholar,Toward Cost-Efficient LLM Serving: A System-Level Memory Optimization Approach,G Lim,2026,"2026 IEEE 23rd Consumer Communications & …, 2026",stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5). No abstract in pool; title-only screen or fetch abstract.,,,,,,,0,,no,1,google_scholar,new_work,no
C10177,semanticscholar,Toward Enhancing RMSProp With Forward-Looking Gradient Updates for Complex Loss Landscapes.,Rafal Wolniak; Bożena Kostek,2026,Neural Computation,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,10.1162/neco.a.1514,,1,semanticscholar,yes,1,semanticscholar,new_work,yes
C10178,arxiv,Toward Experimentation-as-a-Service in 5G/6G: The Plaza6G Prototype for AI-Assisted Trials,Sergio Barrachina-Muñoz; Marc Carrascosa-Zamacois; Horacio Bleda; Umair Riaz; Yasir Maqsood; Xavier Calle; Selva Vía; Miquel Payaró; Josep Mangues-Bafalluy,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2603.16356,0,,no,1,arxiv,new_work,yes
C10179,semanticscholar,Toward Low-Latency and Memory-Efficient Deployment of Irregular Sparse Deep Learning Workloads,Changxin Li,2026,Proceedings of the 35th International Symposium on High-Performance Parallel and Distributed Computing,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,10.1145/3806645.3818793,,0,,yes,1,semanticscholar,new_work,yes
C10180,semanticscholar,Toward Personalized Federated Meta-Learning With Constrained Hypernetwork on Non-IID Data,Lizhao Wu; Xiaoding Wang; Hui Lin; Xu Yang; Jiwu Shu; Xun Yi; Ibrahim Khalil; Albert Y. Zomaya,2026,IEEE transactions on computers,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,10.1109/tc.2025.3625233,,1,semanticscholar,yes,1,semanticscholar,new_work,yes
C10181,semanticscholar,Toward a Unified Perspective on Parameter-Efficient Fine Tuning for Speaker Verification,Zhe Li; Man-Wai Mak; Mert Pilanci; Hung-yi Lee; Chong-Xin Gan; Jiabao Sheng; Helen M. Meng,2026,"IEEE Transactions on Audio, Speech, and Language Processing",stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,10.1109/taslpro.2026.3682068,,2,ieee,yes,2,ieee|semanticscholar,new_work,yes
C10182,arxiv,Toward domain-specific machine translation and quality estimation systems,Javad Pourmostafa Roshan Sharami,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2603.24955,0,,no,1,arxiv,new_work,yes
C10183,arxiv,Towards Continual Motion-Language Agents: LoRA Variants for Incremental Motion Understanding and Generation,Bertram Taetz; Hugo Albuquerque Cosme da Silva; Gabriele Bleser-Taetz,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2606.30266,0,,no,1,arxiv,new_work,yes
C10184,arxiv,Towards Dynamic Dense Retrieval with Routing Strategy,Zhan Su; Fengran Mo; Jinghan Zhang; Yuchen Hui; Jia Ao Sun; Bingbing Wen; Jian-Yun Nie,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2602.22547,0,,no,1,arxiv,new_work,yes
C10185,ieee,Towards EnergyGPT: A Large Language Model Specialized for the Energy Sector,Amal Chebbi; Babajide Kolade,2026,IEEE Access,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,10.1109/access.2026.3693610,,0,,yes,1,ieee,new_work,yes
C10186,arxiv,Towards Improved Sentence Representations using Token Graphs,Krishna Sri Ipsit Mantri; Carola-Bibiane Schönlieb; Zorah Lähner; Moshe Eliasof,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2603.03389,0,,no,1,arxiv,new_work,yes
C10187,arxiv,Towards Long-Horizon Vessel Trajectory and Destination Forecasting with Reasoning Large Language Models,Hongwei Wang; Miao Zhou; Fengde Wang; Yuting Wang; Jiewen Yu; Jun-Yan He; Bohao Qu; Wanbing Zhang; Xiuju Fu; Qing Guo; Zipei Fan; Yingying Xing; Yi Yuan,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2606.08633,0,,no,1,arxiv,new_work,yes
C10188,ieee,Towards Low-Latency Event Stream-based Visual Object Tracking: A Slow-Fast Approach,Shiao Wang; Xiao Wang; Liye Jin; Bo Jiang; Lin Zhu; Lan Chen; Yonghong Tian; Bin Luo,2026,IEEE Transactions on Circuits and Systems for Video Technology,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,10.1109/tcsvt.2026.3707744,2505.12903,2,ieee,yes,2,arxiv|ieee,new_work,yes
C10189,semanticscholar,Towards Multidisciplinary Summarization of Hospital Stays: Efficient Sentence-Level Clinical Provenance Categorization,Baris Karacan; Vaibhav Bhargava; Barbara Di Eugenio; Natalie Parde; M. Khetani; Yu‐Shan Tseng; Vanessa Barbosa; Julie Vignato; Lindsey A. Knake; Rajashree Dahal; Emily Spellman; Danielle Hitzel; J. Petitgout; K. A. Haughey; Amanda Karstens; Brianna Clarahan; Rachel Dawson; Lauren Boyd; M. Weis; Angie Tipton; J. Bae; Catherine K. Craven; K. Lopez; Andrew D. Boyd,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2606.02487,0,,no,2,arxiv|semanticscholar,new_work,yes
C10190,arxiv,Towards Privacy-Preserving Mental Health Support with Large Language Models,Dong Xue; Jicheng Tu; Ming Wang; Xin Yan; Fangzhou Liu; Jie Hu,2026,arXiv,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2601.01993,0,,no,1,arxiv,new_work,yes
C10191,semanticscholar,Towards Real-Time ECG and EMG Modeling on $\mu$NPUs,Josh Millar; A. Thangarajan; Soumyajit Chatterjee; Hamed Haddadi,2026,,stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5).,,,,,,2604.18067,0,,no,1,semanticscholar,new_work,yes
C10192,google_scholar,Towards Robust Parameter-Efficient Fine-Tuning for Federated Learning,"X Fang, M Ye",2026,"Advances in Neural Information Processing …, 2026 -",stage_1_pending,,,,2026 record: confirm date is on/before 2026-06-30 (criterion 5). No abstract in pool; title-only screen or fetch abstract.,,,,,,,2,google_scholar,no,2,google_scholar|semanticscholar,new_work,no
